,id,genre,track_name,artist_name,valence,energy,k-means_moods,moods_label
10159,65jrjEhWfAvysKfnojk1i0,soul,Under the Boardwalk,The Drifters,0.778,0.226,5,Contentment
10160,49JLml1RaJugNsjUX4VaCn,soul,Smiling Faces Sometimes,Various Artists,0.79,0.554,5,Contentment
10161,6N3Wc11mXiJUjcIvc0xzpn,soul,Money (That's What I Want) - Single Version / Mono,Various Artists,0.965,0.73,1,Excitement
10162,0RN5fZ3SVyT0VhltQxNQx4,soul,If You Think You're Lonely Now,Bobby Womack,0.653,0.682,3,Energetic
10163,6kopmMZiyLmw7h66uXcXR7,soul,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,0.889,0.83,1,Excitement
10164,3eZAIWi3P840GLe3Z2WLIV,soul,Work to Do,The Isley Brothers,0.921,0.882,1,Excitement
10165,141K1Yezgm4SglALjqbjA4,soul,You've Really Got A Hold On Me,Various Artists,0.631,0.473,5,Contentment
10166,1SyTqslGBzoe45hw3Ov0gp,soul,Love's Divine,Seal,0.229,0.527,2,Misery
10167,0447V6bjlw5ERYGu3BEBnB,soul,Buddy,Musiq Soulchild,0.834,0.839,1,Excitement
10168,6gQZKkphKIMxZgca5r7ImA,soul,Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,0.721,0.818,1,Excitement
10169,3c3yFXZw7ECjgyTzqiAVyM,soul,Cruisin' - Radio Edit,D'Angelo,0.365,0.583,2,Misery
10170,2dQx3sIylsbvagZCNf69h4,soul,I Wish It Would Rain,Various Artists,0.545,0.585,5,Contentment
10171,5GvWrvLIqoHroq7YvO260M,soul,I Keep Forgettin' (Every Time You're Near),Michael McDonald,0.933,0.485,5,Contentment
10172,1nmiAmnHmDA8QWvQ4xV3nG,soul,"Lonely Town, Lonely Street",Bill Withers,0.817,0.568,5,Contentment
10173,3ghPYXzDWs7UtQo22Hod62,soul,Love Rain,Jill Scott,0.306,0.313,4,Depressed
10174,48ZUwXrEOhaXLCxvmRYhZv,soul,Don't Sweat The Technique,Eric B. & Rakim,0.809,0.89,1,Excitement
10175,5PttwQqDabaoF5EbihCXVs,soul,Nightshift,Lionel Richie,0.433,0.552,2,Misery
10176,3YJx77Xx8JSwEoxqrkQO5c,soul,Knock on Wood,Eddie Floyd,0.964,0.346,5,Contentment
10177,5pnvs9jplQQE7uxdyHhTta,soul,Georgia On My Mind,Ray Charles & Friends,0.197,0.235,4,Depressed
10178,7fZ1qZ81Ir9vngO848SN3I,soul,Jimmy Mack,Martha Reeves & The Vandellas,0.663,0.511,5,Contentment
10179,0tXq1ob3ysGZN2oK1abtyp,soul,Lifetime - Remastered 2021,Maxwell,0.528,0.403,5,Contentment
10180,6PgVDY8GTkxF3GmhVGPzoB,soul,"Hold On, I'm Comin'",Sam & Dave,0.912,0.338,5,Contentment
10181,55OjNE2lCUX19YsiwjmtYX,soul,Super Freak,Rick James,0.962,0.796,1,Excitement
10182,55xs0ctzl8u3OY9KLmnyu2,soul,Reasons,"Earth, Wind & Fire",0.587,0.44,5,Contentment
10183,6ClsM1x4P327baDUXp2Dep,soul,Baby I Need Your Loving,Four Tops,0.751,0.727,1,Excitement
10184,4i843m1trUtM7odpb4wJuH,soul,Green Lights,Aloe Blacc,0.946,0.596,1,Excitement
10185,08013W2oJiJ3FcVq24hjXO,soul,Mr. Big Stuff,Various Artists,0.968,0.655,1,Excitement
10186,3peN8JI1cmaioZOqItFsrA,soul,Some Unholy War,Amy Winehouse,0.441,0.727,3,Energetic
10187,6y7JGli1CNRmvERJitUern,soul,Just Friends (Sunny),Musiq Soulchild,0.554,0.376,5,Contentment
10188,78mehkHd1WUDxhcLXkbrLb,soul,So In Love - feat. Anthony Hamilton,Jill Scott,0.451,0.704,3,Energetic
10189,3yCRbRnRraIpWzWTOZDyX9,soul,War,Various Artists,0.717,0.816,1,Excitement
10190,3gEkqI11RQ4pWL5pX2SwqM,soul,It Takes Two,Marvin Gaye,0.856,0.592,5,Contentment
10191,3dE0Cj8I0aNT78sxpntLRi,soul,Son of a Preacher Man,Aretha Franklin,0.554,0.497,5,Contentment
10192,3SGE62l9xsh6yD0iWiXBSz,soul,That's What My Heart Needs,Otis Redding,0.818,0.336,5,Contentment
10193,3qXXkK1Zuec7Kl900Kd2kj,soul,I Wanna Be Where You Are,Michael Jackson,0.707,0.847,1,Excitement
10194,58wz6SXvLA7JjKtX5Ydq06,soul,Cross My Mind,Jill Scott,0.43,0.242,4,Depressed
10195,7uNXVQHJBz21Mhe8YxtySH,soul,Big Easy (feat. The Infamous Young Spodie & The Rebirth Brass Band),Raphael Saadiq,0.187,0.801,0,Distressed
10196,7BYVb8ueEqGvcnPJWXihSt,soundtracks,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,0.274,0.546,2,Misery
10197,1xPec5BN0Zxv77zrWKq43S,soundtracks,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.0222,0.775,0,Distressed
10198,3AVQq5hpwkuJxAzM3g34hz,soundtracks,"Song Of Mor'du - From ""Brave""/Soundtrack",Various Artists,0.495,0.741,3,Energetic
10199,0J9k0wj1CPpgC6dgHUASWr,soundtracks,Duduk Of The North,The Lyndhurst Orchestra,0.0377,0.142,4,Depressed
10200,4y0Lt1KOuyhKGkGKFZjSlS,soundtracks,Opening Titles,Hans Zimmer,0.0974,0.401,4,Depressed
10201,0k1dXy3EXi1Ob5eK3oRPm3,soundtracks,Red Ledger,Alan Silvestri,0.0355,0.0603,4,Depressed
10202,2HLq0XpKeKuFi6mC1CZr6P,soundtracks,Where I Come From,Various Artists,0.254,0.74,0,Distressed
10203,2OPWO9fNI2wZYxTL56ze75,soundtracks,Tree of Life (feat. Kronos Quartet),Clint Mansell,0.0396,0.436,4,Depressed
10204,0MyoqNiY1w7B9myOGGsosZ,soundtracks,Going The Distance - 2006 Digital Remaster,Various Artists,0.259,0.672,2,Misery
10205,0MrbH0etjxlxLEQEGZnxoc,soundtracks,"Because We Can - From ""Moulin Rouge"" Soundtrack",Various Artists,0.846,0.993,1,Excitement
10206,3svfTMSnUTPUxNYWiYMCNj,soundtracks,The Stone Table,Harry Gregson-Williams,0.0341,0.162,4,Depressed
10207,5RT85qUdmi4AEqYGHqbSfE,soundtracks,Jango's Escape,John Williams,0.28,0.375,2,Misery
10208,6zln8XF6yTVmLXVED5KgRm,soundtracks,The Emperor Is Dead,The Lyndhurst Orchestra,0.0307,0.0118,4,Depressed
10209,4JtvyWkWQTPVcroZf8JJkp,soundtracks,Heart of Courage,Two Steps from Hell,0.192,0.591,2,Misery
10210,2c7ymdaOy3p6336RWGfRuH,soundtracks,Ad Arcana,Hans Zimmer,0.0339,0.0376,4,Depressed
10211,28zWJNlTn2d9oKQaYK6uKm,soundtracks,Tire Swing,Kimya Dawson,0.398,0.22,4,Depressed
10212,1MpYO7Y9jUgy5JuWQ2V3nX,soundtracks,The Island Awaits You,Steve Jablonsky,0.0799,0.278,4,Depressed
10213,6OBQRIi2374w2bh7yFwq4Z,soundtracks,Penthouse/Training,James Newton Howard,0.0343,0.213,4,Depressed
10214,7e3ROxgIM9zUpyHrh5C3ze,soundtracks,The Passing of the Grey Company,Various Artists,0.0321,0.024,4,Depressed
10215,7Ma4XgLDtkEnP6q6Jn3YmN,soundtracks,I Didn't Mean It - Vibey Version,Various Artists,0.763,0.784,1,Excitement
10216,7Lnd4du5ZNl0K82p5QFi5H,soundtracks,Under the Stars,Various Artists,0.107,0.254,4,Depressed
10217,285ieonEuLkll3zknYK2TY,soundtracks,The Last of Us,Gustavo Santaolalla,0.352,0.468,2,Misery
10218,1eWsXHpKj3BhE9Uw9Q5XKI,soundtracks,Twilight and Shadow (feat. Renee Fleming),Various Artists,0.0383,0.0663,4,Depressed
10219,4tg3hSmrBwoul3VpjS66VU,soundtracks,The All Spark,Various Artists,0.296,0.307,4,Depressed
10220,6DPZdDkTOydyM40IXRi70Z,soundtracks,Red Warrior,Hans Zimmer,0.0387,0.399,4,Depressed
10221,7Es2gcDpA0ma6zEqgP6Wuc,soundtracks,"Love Theme From ""The Godfather""",Nino Rota,0.0851,0.221,4,Depressed
10222,7b32aLn3gja5SECcWjD7Yz,soundtracks,Almost Home,Trent Reznor and Atticus Ross,0.215,0.243,4,Depressed
10223,7lBpl3fdfGWIiadbpL4UP6,soundtracks,Endtapes - Soundtrack Version,Various Artists,0.219,0.746,0,Distressed
10224,7klLXey9V4OrC6mwUXf8Fc,soundtracks,Davy Jones,Various Artists,0.127,0.061,4,Depressed
10225,6a1HCgaisv3CMMEHZoXZ9z,soundtracks,The Grace of Undómiel (feat. Renée Fleming),Various Artists,0.0365,0.117,4,Depressed
10226,6QmMCtfu6uHG1TbWHe0H7G,soundtracks,"Raiders March (From ""Raiders of the Lost Ark"")",John Williams,0.195,0.243,4,Depressed
10227,1BOgRUjNnAkpdI343zlZxH,soundtracks,"Latika's Theme (From ""Slumdog Millionaire"")",Stanislav Gallin,0.0431,0.186,4,Depressed
10228,6Z73Ir3xxwBgx2jMHnrGhP,soundtracks,"First Day - From ""Finding Nemo""",Various Artists,0.257,0.335,4,Depressed
10229,0dilqERurek1iQzsVbVtOv,soundtracks,Banishment,Patrick Doyle,0.0281,0.212,4,Depressed
10230,26oWyuLzCvWkxmfEyRz5B1,soundtracks,Game Of Thrones - Finale,Ramin Djawadi,0.0385,0.587,2,Misery
10231,5r04nCsGXiTBsyd0yBys7j,soundtracks,The Eagles (feat. Renée Fleming),Various Artists,0.0365,0.015,4,Depressed
10232,1mD4ResONwh19VNAQpwPCh,soundtracks,"Carl Goes Up - From ""Up""",Various Artists,0.0677,0.166,4,Depressed
10233,12gSgwd2Ic5hE8obr8jxoh,soundtracks,To Jotunheim,Patrick Doyle,0.13,0.184,4,Depressed
10234,0Zj3Ihs4nn3G3xZ2LKLEbP,soundtracks,Sally's Song,Various Artists,0.113,0.113,4,Depressed
10235,3tWidwEontsUJ67RSHxPgS,soundtracks,In Summer - Instrumental Karaoke,Various Artists,0.41,0.094,4,Depressed
10236,5S6QRddlH14aVZSBRQw9AK,soundtracks,"Grand Bazaar, Istanbul",Thomas Newman,0.0514,0.63,2,Misery
10237,45BUsfEPNPqRtfHd5PrybN,soundtracks,Sleep [Instrumental],Various Artists,0.705,0.0675,5,Contentment
10238,1sdfNSNVSP2vlPrNtZB708,soundtracks,Beneath Alrischa,Hans Zimmer,0.036,0.0586,4,Depressed
10239,1hx9S1gyjUzDm6QrsEYxL8,soundtracks,Destiny,Harry Gregson-Williams,0.0343,0.0681,4,Depressed
10240,11liAe3FvMGspJ9x3a1xw4,soundtracks,Alice's Theme,Danny Elfman,0.103,0.42,4,Depressed
10241,26hEU8M4kg9Bsm9Es43CY8,soundtracks,The Downed Dragon,John Powell,0.0602,0.138,4,Depressed
10242,4ypudCmFDkvLrj5DY6VJzj,soundtracks,The Mission,Ennio Morricone,0.0373,0.0928,4,Depressed
10243,2xP7MLAMo06fuhne2M8pXA,soundtracks,"Rinzler - From ""TRON: Legacy""/Score",Daft Punk,0.0372,0.641,2,Misery
10244,4hPFuA3y7EA4hdmnSNuK5A,soundtracks,The Chalice Passed,Various Artists,0.0374,0.01,4,Depressed
10245,1tz32t5uHyjFxXHStEs3aA,soundtracks,Release,Various Artists,0.0309,0.0768,4,Depressed
10246,74ps3mx1qslcGmPADfY5UJ,soundtracks,Finding Beauty,Craig Armstrong,0.119,0.489,2,Misery
10247,1YYKKW40noxJ8BNBODnriF,soundtracks,Raiders March,John Williams,0.169,0.351,4,Depressed
10248,3bV6uw3OO6iQTREl3Xg8OX,soundtracks,"Personality Goes A Long Way - Dialogue Excerpt From ""Pulp Fiction""",Various Artists,0.334,0.566,2,Misery
10249,4PEQvt9g7l8MmNVh4tb7Hh,soundtracks,Lover Is Childlike,Various Artists,0.295,0.304,4,Depressed
10250,4J9mulgiRlkkgdAONNVGQv,soundtracks,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",John Williams,0.0695,0.19,4,Depressed
10251,6d0B924xI8hHs3Xk7enRjj,soundtracks,"Nocturne - From ""TRON: Legacy""/Score",Daft Punk,0.0335,0.0362,4,Depressed
10252,5xKVYMxOHB2XRLCUafFrz6,soundtracks,Dream Is Collapsing,Hans Zimmer,0.0991,0.434,2,Misery
10253,24V1HYAHHUj8uzzvikTOiN,soundtracks,"Mind Heist (From ""The Inception Trailer"")",The City of Prague Philharmonic Orchestra,0.11,0.326,4,Depressed
10254,6BLdBkFA0lQnCE3yfEQ68X,soundtracks,Loose Lips,Kimya Dawson,0.795,0.427,5,Contentment
10255,3uI4zY2H56NJnDDp7ui0Ux,soundtracks,We Could Go Home,James Newton Howard,0.0358,0.031,4,Depressed
10256,2DsrxECdsbpmlsUsfblwEX,soundtracks,Secrets,The Lyndhurst Orchestra,0.0268,0.0367,4,Depressed
10257,33UJa6mBfi7QIDgCo55P7Y,soundtracks,"Sorcery - From ""Frozen""/Score",Various Artists,0.034,0.29,4,Depressed
10258,63Ul5qgAxlXbtj97gKaAfn,soundtracks,"Finale - From ""TRON: Legacy""/Score",Daft Punk,0.0282,0.11,4,Depressed
10259,4bMLzhlxn0fGYaANMUWa6f,soundtracks,Booby Trap,James Newton Howard,0.0386,0.177,4,Depressed
10260,7nduF0mP1S9t8cHJ2f5XOC,soundtracks,Jake's first flight,Various Artists,0.0386,0.19,4,Depressed
10261,3rslZj56tsG5jFUQETQWnW,soundtracks,"Meryton Townhall - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.481,0.215,4,Depressed
10262,7sOBuRK26Ov7CR5fRSR7Om,soundtracks,Surf Rider,The Lively Ones,0.817,0.547,5,Contentment
10263,1QfzxPGPepFcFNnvC248JB,soundtracks,From Western Woods to Beaversdam,Harry Gregson-Williams,0.0387,0.095,4,Depressed
10264,5pydCYU7m8wcg5GWqi7d1p,soundtracks,Mass Effect 3: a Future For the Krogan/An End Once and For All,London Philharmonic Orchestra,0.0394,0.0796,4,Depressed
10265,06iUp1XbbaOvAmzrrZeT32,soundtracks,Kidnap The Sandy Claws,Various Artists,0.771,0.524,5,Contentment
10266,7pKo3vzmrlG2KcRVqzdoA5,soundtracks,Carbon Prevails,Trent Reznor and Atticus Ross,0.0928,0.368,4,Depressed
10267,075V2KZd5WuSOD3laDvbRe,soundtracks,Love Death Birth,Various Artists,0.0427,0.165,4,Depressed
10268,51MCRbvzrOLaEhRJuQxO6u,soundtracks,Assault,Alan Silvestri,0.0522,0.386,4,Depressed
10269,12OfhDq4NNJnV1LKSRaQOD,soundtracks,Vagabond,Various Artists,0.354,0.739,2,Misery
10270,45pKftYJKDnAuNYgGHcddL,soundtracks,Main Title - Young Peter,James Horner,0.0381,0.141,4,Depressed
10271,72nKYufqTMi8McIM1Eet6L,soundtracks,The Compound,Patrick Doyle,0.0384,0.276,4,Depressed
10272,3oqRTIgpAgB5FGp9qlo5Nh,soundtracks,Skyfall,Thomas Newman,0.0356,0.0537,4,Depressed
10273,5LNYnwMBaqUkNmTiPbRsoY,spanish,Fuiste Mala,A.B. Quintanilla III,0.915,0.742,1,Excitement
10274,6dhnmkbc9Z7pGsUyUgZKGX,spanish,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,Franco De Vita,0.206,0.514,2,Misery
10275,5i07tC6hV5AtYTr0tsP0Uy,spanish,Cien gaviotas,Duncan Dhu,0.846,0.943,1,Excitement
10276,4we9CfmWxgzKacZdkkh5eg,spanish,Tantita Pena,Alejandro Fernández,0.912,0.701,1,Excitement
10277,6hFHsQWB7HdVrSe7efRR82,spanish,Como te extraño mi amor,Café Tacvba,0.917,0.759,1,Excitement
10278,4cybUWMjVvj1OOh7nvBBCS,spanish,Olvídame,Julión Álvarez y su Norteño Banda,0.943,0.409,5,Contentment
10279,3Fn6K2roSmzhKzp5BBJKJl,spanish,Dos Gardenias,Buena Vista Social Club,0.501,0.175,4,Depressed
10280,6KnQHJvLVexroVxienplH1,spanish,Escapar,Enrique Iglesias,0.901,0.866,1,Excitement
10281,7untwTWxzS7WTtjUnPczSp,spanish,Dime,Ivy Queen,0.802,0.843,1,Excitement
10282,09QG9D1BI4TRvGq64NghRg,spanish,Todo,Pereza,0.538,0.741,3,Energetic
10283,1jrWoQ7ob6wGgN9Ow03mQj,spanish,Vivir lo nuestro (salsa),Various Artists,0.804,0.721,1,Excitement
10284,4Ofg5uuH7qqDIXpAJMpXZV,spanish,Rayando El Sol,Maná,0.499,0.809,3,Energetic
10285,7qIw4D1PcDHigDohKkLB0W,spanish,Te quiero igual,Andrés Calamaro,0.781,0.884,1,Excitement
10286,0Xn1VqBjoL4PAGxyatEO0Z,spanish,Gotas De Agua Dulce,Juanes,0.909,0.858,1,Excitement
10287,4TkNaOLBBSHVI4W5vjuAKK,spanish,Dame Un Besito,Intocable,0.745,0.552,5,Contentment
10288,5mB0MGsRfKZALHrXjnktCK,spanish,La Célula Que Explota,Caifanes,0.279,0.479,2,Misery
10289,3dyr9NVX6cZwYelfZLFUYQ,spanish,Amores Platónicos,Julieta Venegas,0.593,0.539,5,Contentment
10290,71hlW24Et0ZIHjp6pI7SXU,spanish,Azúcar,A.B. Quintanilla III,0.932,0.703,1,Excitement
10291,5iPUnVsuxuOsy6TNi3KnWx,spanish,Por Que No Le Calas,Jenni Rivera,0.665,0.384,5,Contentment
10292,3ge3q3Hz0KWhQX5EAQcwEy,spanish,Así Es la Vida,Elefante,0.644,0.67,3,Energetic
10293,1aGYzAXdp9Cqd7Nv6WrSGZ,spanish,Tatuajes,Joan Sebastian,0.882,0.468,5,Contentment
10294,09qIdioXLJPGXAM9zsy20v,spanish,Aprovecha (feat. Daddy Yankee),Nova y Jory,0.589,0.772,3,Energetic
10295,63A97VJzynzhWNuW5W166T,spanish,El Coco No,Roberto Junior Y Su Bandeño,0.898,0.813,1,Excitement
10296,1gkBsKxTpVHIn1nLf05CUo,spanish,Peter Pan,El Canto Del Loco,0.48,0.832,3,Energetic
10297,722QPOI0pGJJ0Y0P6ETzgE,spanish,Lo Que Me Gusta A Mi,Juanes,0.97,0.895,1,Excitement
10298,6MoXhF2xQE3R6UTP41wcNH,spanish,"All Up 2 You (feat. Akon, Wisin & Yandel)",Aventura,0.563,0.753,3,Energetic
10299,2hdlRbfA2Jrq0oc34CPbcp,spanish,"Te Aviso, Te Anuncio (Tango)",Shakira,0.636,0.896,3,Energetic
10300,1oKHVatwHayiMn6MpvmPVZ,spanish,La Noche De Los Dos,Daddy Yankee,0.747,0.79,1,Excitement
10301,4QutnIgZwcA2ixqY9fugWg,spanish,Cometas por el Cielo,La Oreja de Van Gogh,0.186,0.577,2,Misery
10302,4P8CkCo07vzRxla8bwZBBa,spanish,Las Cosas Pequeñas,Prince Royce,0.876,0.727,1,Excitement
10303,1iEu0w8EG4xkNpmzzy4SyP,spanish,Eres Mi Droga,Intocable,0.962,0.834,1,Excitement
10304,5etssK2rpk4SnHWWD1Q6xn,spanish,Amor Clandestino,Maná,0.514,0.727,3,Energetic
10305,5hyq5k3Do9gW3HGvDg5ZEJ,spanish,La Lola,Café Quijano,0.867,0.79,1,Excitement
10306,4MWi1CsSnWykPXfzLlk9F4,spanish,Nunca Me Acuerdo de Olvidarte,Shakira,0.855,0.829,1,Excitement
10307,6ltYnjVswCQtRdxmRjCG35,spanish,Cómo Te Voy A Olvidar,Los Ángeles Azules,0.673,0.513,5,Contentment
10308,0G31zWm4L2c9fJ9zAzWsar,spanish,El Poeta,Chino & Nacho,0.723,0.726,1,Excitement
10309,6soXHk26RBwGITGGhpb4FZ,spanish,Morena Mía,Miguel Bosé,0.869,0.676,1,Excitement
10310,7gqIqyeCaV2xNtfZWxEphD,spanish,Cuídate,La Oreja de Van Gogh,0.542,0.798,3,Energetic
10311,50xvGsnNmO3k5EtaUBXRRr,spanish,Suelta Mi Mano,Sin Bandera,0.354,0.303,4,Depressed
10312,4n82bvvKnaCSbM0pXWbR1S,spanish,Amigo,Romeo Santos,0.866,0.753,1,Excitement
10313,4HUtXAHjrSSO9VUzEif8vT,spanish,Peligro,Reik,0.96,0.913,1,Excitement
10314,1LC2vEegL6JZ9JduhfFd9Q,spanish,"Te Extraño, Te Olvido, Te Amo",Ricky Martin,0.464,0.601,2,Misery
10315,3xiNRrrVROKlHrflHGNTfG,spanish,Antes de que cuente diez,Fito y Fitipaldis,0.523,0.852,3,Energetic
10316,7Ln0OEpEiFDMwxHfEMP5aM,spanish,Yo Quisiera Amarla,Aventura,0.898,0.446,5,Contentment
10317,5nAiSK9L3OG1v3HEgZmnoz,spanish,Te Conozco,Ricardo Arjona,0.312,0.592,2,Misery
10318,1Bz1sWlMWPnIaJGYOoVuJl,spanish,Me Vale,Maná,0.753,0.925,1,Excitement
10319,5XxcwLvZXDLGbwBK4G0ovH,spanish,Ella,Bebe,0.866,0.797,1,Excitement
10320,78GUxsLIyH3ZohwhNCTKES,spanish,Noches de bohemia,Navajita Platea,0.241,0.451,2,Misery
10321,54Em6QZvAxt1tblPNAqfD7,spanish,El Amante,Daddy Yankee,0.816,0.749,1,Excitement
10322,65fwnTi9Zy9DErM6HsBLlw,spanish,Sueños,Juanes,0.733,0.938,1,Excitement
10323,0JXRA6bYdnwkHYAlIwEWb8,spanish,En el Mundo Genial de las Cosas Que Dices,Maldita Nerea,0.451,0.669,3,Energetic
10324,4Vp3RsQyxbZiIiVj3JSZkp,spanish,El alma al aire,Alejandro Sanz,0.706,0.861,1,Excitement
10325,7nuvJjaHyyJQKiyCQ9XCPZ,spanish,Restos De Abril,Camila,0.311,0.306,4,Depressed
10326,6jAs8GeDUmnr6l7u1HU2zB,spanish,Cómo Quieres Que Te Quiera,Rosario,0.657,0.711,3,Energetic
10327,4YEU9N2XAE0DfUwxWI5ijA,spanish,Todo se transforma,Jorge Drexler,0.682,0.488,5,Contentment
10328,6vwlCOJVe6QbGogBQKSNmU,spanish,El Amor que Perdimos,Prince Royce,0.895,0.818,1,Excitement
10329,3DYm7Lp7Fc3xf6WSCq5ntE,spanish,Cómo hablar,Amaral,0.626,0.775,3,Energetic
10330,3fucYASejkSMwtAYjFRKlF,spanish,Maria Maria (feat. The Product G&B),Santana,0.663,0.631,5,Contentment
10331,3u3n6udIQ0HPOEDqvyj8tN,spanish,Llamada De Mi Ex,La Arrolladora Banda El Limón De Rene Camacho,0.493,0.596,2,Misery
10332,3jDlJ9DCvDougd1eNk20Kt,spanish,Vino Tinto,Estopa,0.791,0.929,1,Excitement
10333,7vXKZJy7buchKnncu1meOh,spanish,Cuando Volveras,Aventura,0.899,0.577,5,Contentment
10334,0ZFJDxWClJb4FAVDpANc9O,spanish,"Djobi, Djoba",Gipsy Kings,0.842,0.891,1,Excitement
10335,6gGhJwKch7gVDdxx9RxZj8,spanish,No Me Ames (with Marc Anthony) - Tropical Remix,Jennifer Lopez,0.71,0.742,1,Excitement
10336,7h94Gugaor1PCxYJ09kW5W,spanish,Balada - Ao Vivo,Gusttavo Lima,0.832,0.949,1,Excitement
10337,3TZNOCoBeIeMMTAkyMJUxq,spanish,La Pared,Shakira,0.615,0.688,3,Energetic
10338,3CrqlShY8jG9deUOZHNzuo,spanish,Color Esperanza,Diego Torres,0.795,0.879,1,Excitement
10339,1y8vhYug05asslmpY8bFel,spanish,Cabecita Dura,La Arrolladora Banda El Limón De Rene Camacho,0.978,0.423,5,Contentment
10340,3i3fYhl23l7exbIj9oAJPN,spanish,Ahora Quien,Marc Anthony,0.292,0.625,2,Misery
10341,7Bpuw2PRlgtIcJIDUtbVph,spanish,Que Me Alcance la Vida,Sin Bandera,0.308,0.484,2,Misery
10342,6SSR85KmjdgB50UzrZ7jjh,spanish,"Te Quiero Tanto, Tanto",OV7,0.235,0.39,2,Misery
10343,3KiY1ajjwnwgAHiQ5yTdLg,spanish,Rosario Tijeras,Juanes,0.96,0.918,1,Excitement
10344,5BgRSqd7xAhEfWgA9opde9,spanish,Cuando Pase El Temblor - Remasterizado 2007,Soda Stereo,0.711,0.598,5,Contentment
10345,4RXaCB8ClD3BCGYdLxO19B,spanish,Pisando fuerte,Alejandro Sanz,0.117,0.627,2,Misery
10346,4SqiBk88oTJpVOzQYly9Zi,spanish,Mi Santa (feat. Tomatito),Romeo Santos,0.633,0.701,3,Energetic
10347,1jJn6iK6o2Vg7iUKHztRTk,spanish,El universo sobre mí,Amaral,0.434,0.837,3,Energetic
10348,6lzco1xXXIdkA5LNCgIh6M,spanish,Ojos Que No Ven,Alexis y Fido,0.774,0.837,1,Excitement
10349,0NIRVFH3jctLKrmpDG13tf,spanish,Desvelado,Various Artists,0.886,0.632,1,Excitement
10350,5GgcVAnFZH0laDRQPY1etr,spanish,Te Quiero Mucho,Various Artists,0.889,0.792,1,Excitement
10351,2ytKfu2aBfFFzijN6204iY,spanish,Carita De Ángel,Various Artists,0.961,0.682,1,Excitement
10352,4sVdzbLsgnWoFtDuoaXzWp,spanish,5 Letras,Alexis y Fido,0.667,0.768,3,Energetic
10353,66iygyOSvvoQQsKJ1vEXfT,spanish,Tú de Qué Vas,Franco De Vita,0.567,0.629,5,Contentment
10354,2iHr1co9ElgzHredwMNKOy,spanish,Siente El Boom,The Chosen Few,0.512,0.745,3,Energetic
10355,3xT9eKEFfXjTJjtLjPUnQY,spanish,Agachate - Original Mix,Danny Romero,0.828,0.763,1,Excitement
10356,1gNXx5zAjR2OPfa7R0SDsZ,spanish,La Luz,Juanes,0.922,0.979,1,Excitement
10357,4GmmUEm9e5jlZiZXalRpAk,spanish,Moving,Macaco,0.558,0.754,3,Energetic
10358,4AyoAGuhE8gydBPrczuhbl,study,Trojans,Atlas Genius,0.536,0.822,3,Energetic
10359,60jI0JgMLLj1VggHJVhtRs,study,Glory And Gore,Lorde,0.294,0.377,2,Misery
10360,0i0tyor0FfgDL5AIz3cCUy,study,Use Somebody,Vitamin String Quartet,0.334,0.172,4,Depressed
10361,5Nn2Dj7OQsGL6pgQ9iIzPp,study,Ghostwriter,RJD2,0.594,0.68,3,Energetic
10362,1zxRVxqYS312yXseGxthDi,study,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236,4,Depressed
10363,3Otjx9ULpmWdUbkDTYDXHc,study,Only Time,Enya,0.213,0.249,4,Depressed
10364,4NrWKEJh1rG9JqOgg9BjFP,study,"Nocturne for Piano, No. 8 in D flat Major, Op. 27,2",Frédéric Chopin,0.0707,0.0237,4,Depressed
10365,4ocbH5ZJqajZIpUrqRUoue,study,Meet Virginia,Train,0.594,0.553,5,Contentment
10366,1pCQ6XHFC6JjVPc3CPkRMy,study,Young and Beautiful,Vitamin String Quartet,0.207,0.273,4,Depressed
10367,5WKDDrq02f0mH3G1ZYmozK,study,Code Name Vivaldi,The Piano Guys,0.496,0.567,2,Misery
10368,4DBkrkVzx7jxxIjxI6FYvz,study,This Is How We Do,Katy Perry,0.8,0.633,1,Excitement
10369,3e0yTP5trHBBVvV32jwXqF,study,Anna Sun,WALK THE MOON,0.34,0.844,0,Distressed
10370,38xWaVFKaxZlMFvzNff2aW,study,Breakeven,The Script,0.535,0.699,3,Energetic
10371,199mifEvXQBB457RKL1XmY,study,"Georgiana - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.239,0.0838,4,Depressed
10372,2XDdHuoRmBeOaBIOSclj2k,study,Started From the Bottom,Drake,0.515,0.535,5,Contentment
10373,79BOwlBLC5PqKAHKGdtCS2,study,The Wedding Dress (feat. Jack Liebeck),Dario Marianelli,0.0465,0.0621,4,Depressed
10374,4OCRAoH6XZkszgqwTPacnP,study,Rolling in the Deep,Vitamin String Quartet,0.517,0.212,5,Contentment
