id,genre,track_name,artist_name,valence,energy
4BcS4LomxUnQpzx4hCaJTs,rock-n-roll,Can't Stop,Red Hot Chili Peppers,0.887,0.934
1sn6iOK93jnp0Hn5BnNOXy,rock-n-roll,Best of You,Foo Fighters,0.348,0.942
59XmHUquo2SrCkiopxQBed,rock-n-roll,Ruby Tuesday,The Rolling Stones,0.391,0.465
4yokfbqjsHfPNhSReZs3i2,rockabilly,You Don't Believe Me,Stray Cats,0.694,0.45
6E2WZdIlf8SKrB7sq2yz99,rockabilly,Three Steps To Heaven,Eddie Cochran,0.954,0.399
7zoekUqRJIgM59jexRhNm4,rockabilly,At The Hop,Various Artists,0.934,0.885
5oAQuoO3cg009brIoGqKrd,rockabilly,Buggin' Blues,"Kitty, Daisy & Lewis",0.67,0.439
6A7Y3xy2JbIsdW5rM4Yn8M,rockabilly,This Ole House,Various Artists,0.962,0.965
1tZgRntppuDsYLp4bcvo9y,rockabilly,Feel Me,Imelda May,0.811,0.762
6AL6Wbn1xA3R86vAvuiho5,rockabilly,Runaround Sue - Remastered 1991,Dion & The Belmonts,0.559,0.567
6G0oFjRizXbHl2FOlpIBxi,rockabilly,S.O.B.,Horrorpops,0.419,0.937
5UF5LfApPTJ93uMGuZxCsw,rockabilly,Mr. Bassman / Boppin' The Blues,The Boppers,0.857,0.845
17QYQzl9Ssy9WRJSfjFXIe,rockabilly,Long Tall Sally,Wanda Jackson,0.907,0.838
4OvPkswlW6baBdAmZTGIcO,rockabilly,Look At That Cadillac,Stray Cats,0.79,0.781
16QGlFYu68wShh1GTDfNp5,rockabilly,Buddy I Got You,Eva Eastwood,0.96,0.863
6qdyIN0iR5d6JOvV2ek08N,rockabilly,Keep A Knockin,Little Richard,0.951,0.932
0E6dua3fr3N8Yt0AgYUiGS,rockabilly,We Belong Together,Various Artists,0.52,0.292
119PWdKmByTGpSY3Hmffnz,rockabilly,Every Little Thing,Carlene Carter,0.834,0.937
0uxu2GzsOMGNZ7C1ul84Mf,rockabilly,Runaway,Various Artists,0.847,0.791
43H7orSNkVZRkF5ycxxy7C,rockabilly,HorrorBeach Pt. II,Horrorpops,0.428,0.993
6gGliPZOhnDoaa7MdshuR5,rockabilly,Do The Bop,TT Grace,0.914,0.939
5o2DYMOtThpCvnRiuwUCtf,rockabilly,Slow,The Reverend Horton Heat,0.469,0.968
3aqs5MiyWoVhHg7YbiyBUu,rockabilly,Long Tall Sally,Various Artists,0.95,0.803
0zeyoPw26r2malg8LWTat5,rockabilly,Everybody's Movin',Various Artists,0.909,0.73
3vPjCeIsamsC5tuuUsONvH,rockabilly,DYNAMITE,Astrolites,0.823,0.945
3rde3PMYmkrEmI1eTUxbdF,rockabilly,Baby Blue Eyes,Stray Cats,0.706,0.88
28wzfoepOJN0MXw8U0hJSY,rockabilly,In The Orchard,Tiger Army,0.844,0.896
2UhkB6rKxTdWJj3wiYkcyx,rockabilly,Hip Shakin' Baby,The Go Getters,0.757,0.712
33FPsMEl3UwpytDuyf9VYq,rockabilly,Poor Little Fool - 2001 Digital Remaster,Ricky Nelson,0.802,0.336
3Zuf70897YkrVRAsrBMMSF,rockabilly,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",Various Artists,0.774,0.753
1RZljuJuHD23UrppF3GkpL,rockabilly,Ready Teddy,Elvis Presley,0.961,0.808
5P3ZsXMkpNIVt6RSGsYzER,rockabilly,Muddy Water,John Lindberg Trio,0.629,0.886
21kxAKRc4AoePCd5IIPhl3,rockabilly,Roll Over Beethoven,Chuck Berry,0.838,0.935
06ZqKs7P87CUIh81JlzJmh,rockabilly,Black Cadillac,Various Artists,0.955,0.873
2vbCwy8SvHDc3FDQIwAZi5,rockabilly,Sag Drag & Fall,Various Artists,0.963,0.543
7ymvgSmT69W67zy43kvjGi,rockabilly,Lana Lee,Teencats,0.952,0.889
3YolfKLs1bE36tA9GmSu3b,rockabilly,Raggare,Eddie Meduza,0.973,0.689
5C0LVEkrTo8Niv9IC3nf1x,rockabilly,"Lawdy, Miss Clawdy",Elvis Presley,0.642,0.556
3zhKTqJEkBfavSwk5rO8pk,rockabilly,Rawhide,The Meteors,0.575,0.932
1dCu7CaUVpM0kbcSxXcG5J,rockabilly,Last Train Home,Fatboy,0.443,0.696
0WCoyIaFsk0Mxe2jZ2vq7u,rockabilly,This Is a Night (Het is een Nacht) [feat. Guus Meeuwis],The Baseballs,0.677,0.875
40CvyXgMEhhpHAgM1LZe57,rockabilly,Rockin' Daddy,Various Artists,0.848,0.761
7fS1zVyYgBloERFLIllhz1,rockabilly,Red River Rock,Various Artists,0.598,0.952
1gElMA7YL2UEE9njNW9eiR,rockabilly,I Can't Hardly Stand It,The Cramps,0.545,0.916
2peSWNhbCwy9rDwf9fCLwE,rockabilly,Bales Of Cocaine,The Reverend Horton Heat,0.542,0.944
7xsFlpeP3XeNX5SvhRFKBq,rockabilly,Johnny Be Good,Jerry Lee Lewis,0.899,0.717
6AJydUyr4XsyNLGEVjVoUy,rockabilly,Rollin' On,Matchbox,0.872,0.934
3Gp03crgBTigRFnKAjXCPC,rockabilly,Little Miss Prissy,Stray Cats,0.403,0.93
0MRi89NMyDre3fYQccb2vf,rockabilly,Why Did You Leave Me Baby?,Rockin' Ryan & The Real Goners,0.794,0.928
7BCcCAz90uuSOB5FSLL4h6,rockabilly,Shake A Bone Capone,Various Artists,0.866,0.952
5ta9IiShIAlXs38xpdkEaH,rockabilly,I Wonder Why - Remastered,Dion & The Belmonts,0.946,0.546
0ORjBDUWcBhykmoSMdW4ui,rockabilly,Hitchcock Starlet,Horrorpops,0.314,0.67
307XEC1IUwUs9ojlEFwH7f,rockabilly,Smoke Gets In Your Eyes,The Platters,0.224,0.227
0I94Q3KhdfSDgubQciFUKX,rockabilly,Voodoo Shop Hop,Nekromantix,0.823,0.981
0HeJdwKsAVyPv5V7B68Fdf,rockabilly,Everything's everything,Horrorpops,0.694,0.762
2fy0z9yza2HgDXum6fu0Al,rockabilly,Hobo Husband,Rockin' Ryan & The Real Goners,0.89,0.854
6XAcmxPbCfMzLBvjBd2G0H,rockabilly,Why Do Fools Fall In Love,Frankie Lymon & The Teenagers,0.779,0.558
0B4kMt88y45G7lMbtThBxU,rockabilly,Like A Rocket,The Reverend Horton Heat,0.672,0.942
1FVrv4krJAn6R0Uge0kiZd,rockabilly,Sleep Tight,The Creepshow,0.342,0.521
38YIXFiaxObKlTedUzbrz9,rockabilly,Knock 123,Imelda May,0.0687,0.168
46Tx6eUMKr6K6Ix0PfUUyP,rockabilly,Caterpillar,Snake-Bite,0.928,0.823
0mKpj2Hb1ltDVsjQWATsHx,rockabilly,Private Hall of Shame,Horrorpops,0.919,0.931
7dTSVP9bGCpCn60kLQ1pLJ,rockabilly,Big Red Rocket Of Love,The Reverend Horton Heat,0.239,0.989
6Yxin96UmiWo84Sds3paQY,rockabilly,Runaway Train,John Lindberg Trio,0.945,0.868
6kJ86Zi4x1LY9KEdjQA5S2,rockabilly,Rock Billy Boogie,Robert Gordon,0.792,0.832
09JqZQEpALvwikPOroar0q,rockabilly,Ready Teddy,Buddy Holly,0.947,0.741
6s0FkxEMvo62myUJ4AO384,rockabilly,Woman Love,Various Artists,0.657,0.563
4gEqN6KIHohzeDX9za4alS,rockabilly,Fire below,The Lucky Bullets,0.774,0.993
6SOzFPuAqGCx3sGcddjdi9,rockabilly,Rocket 88,Various Artists,0.804,0.54
3kTpihgxPtm88I4ZhFWzQg,rockabilly,Trouble,Various Artists,0.843,0.673
3v5xDZFemvwj7c6b7ux6HA,rockabilly,Lady Luck,The Go Getters,0.437,0.943
5NmECD9XbciH5wOmysIWzG,rockabilly,It Takes Time,John Lindberg Trio,0.68,0.758
0zUrqiVhuc5siPuEGmi3l6,rockabilly,We Wanna Boogie,Sonny Burgess,0.604,0.746
4NRe3r7tgqt5tPoR3BaBFh,rockabilly,Lie Detector,The Reverend Horton Heat,0.733,0.833
6PUsG2iMvCjnPFLjydO1RR,rockabilly,A Big Hunk O' Love,Elvis Presley,0.96,0.934
1aNCVfn8pyKobMAZg1CKAm,rockabilly,Who's Gonna Follow You Home,Jerry Williams,0.945,0.694
62FqttV28C4sWWTB3VwCOJ,rockabilly,I'm on Fire,John Lindberg Trio,0.531,0.899
1RHXq5SR63jScM0CXps0DN,rockabilly,Ring -A My Phone,Brenda Lee,0.934,0.542
1VkQtaFBMxRqVSfNOw3fg3,rockabilly,Fairytale,The Playtones,0.887,0.714
0xK34uEDBKa9ZzJ6kelLJE,rockabilly,Bye Bye Love,The Everly Brothers,0.89,0.523
14i2TAnptTMMyJSDNj1tIP,rockabilly,Rock The Joint,Bill Haley,0.972,0.723
4ubYnxmt3qW3wZdqMZbqOh,rockabilly,East Bound and Down,Jerry Reed,0.774,0.913
7qPk9iL3xSPOSmFXP6nj55,rockabilly,Suicide Doors,The Reverend Horton Heat,0.752,0.976
5gdJx4NloMpO5h7oYzJtIl,rockabilly,Rock 'n' Roll Fool,The Playtones,0.773,0.944
6KOxENMw44KWCI0oc3U48B,rockabilly,Rock On The Moon,Rockin' Ryan & The Real Goners,0.856,0.947
7jQwvgefVBVaWkb1PXl910,rockabilly,Raining In My Heart,Buddy Holly,0.52,0.213
64F8SdfRQ9jSLvRIl7pXfz,rockabilly,Devil Girl,Tiger Army,0.563,0.987
6jAQweTeaena8LzuVhqKPD,rockabilly,Smashing to the Ground,Top Cats,0.758,0.944
22NBZRa3jb8I6lkpg4XbqU,rockabilly,Matchbox,Carl Perkins,0.882,0.937
2G2YzndIA6jeWFPBXhUjh5,rockabilly,Be My Baby,The Ronettes,0.818,0.769
5z26cQRCfiLqN0MWlrViZp,rockabilly,Rockin Robin,Various Artists,0.873,0.727
4xoTD4uGe4YskQaD2LAa8G,rockabilly,Drama Queen,Horrorpops,0.537,0.809
4xbgqycGsPQhg5ESZs8Shq,rockabilly,Ragga runt,Eddie Meduza,0.886,0.936
09Kgg7LoMkXMoxF0p6h7SN,rockabilly,Hot Rod Heart,John Fogerty,0.665,0.845
7tAXHZdp9UpcYrHn7MZqfo,romance,Forever,Chris Brown,0.445,0.819
6wP5uuy0xBEyGl137e3Pu2,romance,Lemme Smang It (feat. Flynt Flossy),Yung Humma,0.201,0.315
7hH0SbMx1MeAh2C09v48FW,romance,U + Ur Hand,P!nk,0.872,0.908
4ABua0yuWcpTotImEEJTaw,romance,Remind Me (with Carrie Underwood),Brad Paisley,0.288,0.726
2X1Z1k5wftCspyRLrqVCza,romance,Dark Side,Kelly Clarkson,0.292,0.86
1pLdjo3lOBbMaoR4ZpybFH,romance,Promise,Ciara,0.439,0.629
0SxFyA4FqmEQqZVuAlg8lf,romance,The First Time Ever I Saw Your Face,Roberta Flack,0.139,0.0264
1X1KDnhTnb28tpJlgOV3lD,romance,Promise,Jagged Edge,0.646,0.568
5r55eZvOijyYZRPCdQbu85,romance,Everytime,Britney Spears,0.116,0.286
6c4w7qJd1gTmr90spDfUyM,romance,Wet The Bed (feat. Ludacris),Chris Brown,0.415,0.648
0MhCb3iakymVqQIOeYPSUf,romance,Soldier,Gavin DeGraw,0.49,0.74
4F1IIOYL3CDtpAm6Jre2nc,romance,The Time Is Now (Made Famous by John Cena & The Trademarc),Wrestling Heroes,0.232,0.863
72C7aUQECOhNtnD0AC36ua,romance,They Don't Know About Us,One Direction,0.336,0.754
7o9AYzTQfykIJ6HUt7FT0v,romance,Stay,Miley Cyrus,0.34,0.698
4sn0Ck12hSxDc5sUvQkcTN,romance,Neon Lights,Demi Lovato,0.734,0.829
5y1VXHqmlOKSi6O2rZaYwV,romance,It Won't Stop (feat. Chris Brown) - EP Version,Sevyn Streeter,0.196,0.569
2jdAk8ATWIL3dwT47XpRfu,romance,Slow Dancing in a Burning Room,John Mayer,0.29,0.361
1NhPKVLsHhFUHIOZ32QnS2,romance,Secrets,OneRepublic,0.376,0.764
7J41dYQolQJEtj3UmKLu5r,romance,U Got It Bad,Usher,0.649,0.5
48s4feNgV243gbAGTTBIrc,romance,Don't You Remember,Adele,0.226,0.4
2i8hWheuwDUwyPrZynCLEF,romance,Strip,Chris Brown,0.712,0.79
0LvwrCJtecLr9mnS0h0k7U,romance,Where The Hood At,DMX,0.797,0.943
2OeSwSbwlmn9u8SsutfxPO,romance,Bump n' Grind,R. Kelly,0.664,0.525
5giCRvTkp5GV5UIAORAOof,romance,If I Let You Go - Radio Edit,Westlife,0.64,0.697
0ZUHoyKB4dPqXG7MGvnQGm,romance,One and Only,Adele,0.184,0.467
7yFMhCJOsH7khgpdnyrZAZ,romance,Ride,Lana Del Rey,0.189,0.686
3VCWhe7AtBrkhour9t6dq6,romance,You,Chris Young,0.667,0.708
3DDGhkxq3FeUorZppSgeLE,romance,Somewhere Only We Know,Lily Allen,0.278,0.286
124NFj84ppZ5pAxTuVQYCQ,romance,Take Care,Drake,0.299,0.515
5pDRIxiUZ9Sz9XKKFfKSsJ,romance,Get Here,Various Artists,0.215,0.33
51l8jiqsGYCiKUJBLXJvA9,romance,Stay With You,John Legend,0.198,0.343
6k7b4mcxLP5HPo6hNoXoM6,romance,Shot For Me,Drake,0.177,0.465
76N7FdzCI9OsiUnzJVLY2m,romance,Rumour Has It,Adele,0.557,0.753
43hHjvaO9brl5t7ywedeyx,romance,Dive In,Trey Songz,0.37,0.648
2iXBZ32Fz5VDCLeE0JIdX5,romance,Better in Time,Leona Lewis,0.549,0.7
0KMGxYKeUzK9wc5DZCt3HT,romance,If You Leave Me Now,Chicago,0.275,0.563
5M8nEsWqUkwUwCp58ydE4W,romance,Run This Town [Jay-Z + Rihanna + Kanye West],JAY-Z,0.416,0.928
4RmlnSQ0AzH7SMFDJU2wIv,romance,Have I Told You Lately - Unplugged Version,Rod Stewart,0.268,0.393
2gesnmmQtTco0LR2WgGzUR,romance,When a Man Loves a Woman,Michael Bolton,0.254,0.365
46n2EGFnPC3tzWCN1Aqe26,romance,This I Promise You,*NSYNC,0.466,0.587
2rJojRundKuKFgbvmCAYva,romance,Me And My Broken Heart,Rixton,0.516,0.775
2dwhMQsFeHr2S787WxqAqW,romance,You Sang To Me,Marc Anthony,0.741,0.894
4BWBbJ9MKpnt30SFYEomzJ,romance,Lighters,Bad Meets Evil,0.181,0.663
11EX5yhxr9Ihl3IN1asrfK,romance,Need You Now,Lady A,0.231,0.622
7aypCcPYXxoa9wBMe0vjTP,romance,Mad,Ne-Yo,0.691,0.644
6iNcyWk5iUEY7P9zeTc5hm,romance,Amazed,Lonestar,0.253,0.553
2wz9T22pzkpKNuaWLBnY28,romance,My Girl,Various Artists,0.577,0.548
3I4nZ14GRL7eXwFDjCEEVr,romance,You're Still The One,Shania Twain,0.653,0.536
1nVLAEzhBXMJLR5zAl90Nl,romance,Crazy Girl,Eli Young Band,0.257,0.651
0H6fDB7YaMZe1rXCmATx9l,romance,Can't Be Friends,Trey Songz,0.332,0.588
4gs07VlJST4bdxGbBsXVue,romance,Heartbreak Warfare,John Mayer,0.311,0.554
50DAXIsrXRSuUkEFbzBl5a,romance,Only Hope,Original Soundtrack,0.193,0.301
04MJeSmxtiX21wtENVRhjB,sad,Losing It,Never Shout Never,0.472,0.384
2cDDOxigaHr1I2eevlvxV6,sad,What Are Words,Chris Medina,0.38,0.252
3QCNDusgteS3LdSpjLZdli,sad,We Are Broken,Paramore,0.186,0.611
75GH9Pb5ld8Z8hr7ARL2Pw,sad,Casimir Pulaski Day,Sufjan Stevens,0.563,0.172
4NOO8zvtCERZtI7TpfXuRk,sad,Photographs & Memories.,Jason Reeves,0.302,0.438
1UZOK4PFgduXB0aTAecAxo,sad,Why,Secondhand Serenade,0.277,0.301
0S77yf9CO3aTcZnmdtqE7i,sad,Goodnight Moon,Go Radio,0.432,0.678
4zXOUCBRI3DcPboKXZeFu5,sad,Kiss It Better,He Is We,0.237,0.335
2WZyfujzMweFLnozyUJBkW,sad,Boston,Augustana,0.29,0.571
4VqkhvOP0FkcVrDxgJXtxM,sad,Lucy,Skillet,0.188,0.71
1pFkMEeCMtZuuId6AUhMK6,sad,Laura,Bat For Lashes,0.0656,0.158
6hIS1u7nuJmFE12rXAPMxm,sad,Every Storm (Runs Out Of Rain),Gary Allan,0.349,0.723
7cpHPzPgqKor6gv6nTkJ4R,sad,Without You,Lana Del Rey,0.668,0.593
5ItmKyYJ7EIcjF3cQHVNHW,sad,You Raise Me Up,Westlife,0.191,0.347
4eHbdreAnSOrDDsFfc4Fpm,sad,I Will Always Love You,Whitney Houston,0.11,0.214
3oPkfVLjI7tlHLmdNWw5aF,sad,All Good Things (Come To An End),Nelly Furtado,0.425,0.429
6rBgysDXImbq8b61tzVWSn,sad,High and Dry,Radiohead,0.352,0.383
2WmDlNSXpyYgMK0ws7ZWDa,sad,Stay,Hurts,0.297,0.72
1Hs085AOaoXrknVZExcE80,sad,Set The Fire To The Third Bar,Snow Patrol,0.427,0.408
2JFrlsJBH4IDt3Suot97dP,sad,What Sarah Said,Death Cab for Cutie,0.0401,0.439
0Ff2HEyq4Ja4Acb0n180DP,sad,Be Alright,Justin Bieber,0.753,0.357
68oUQRwGJGExtkpaSvSbgb,sad,Glory Box,Portishead,0.223,0.417
3kAu6bB8jM0zneof7sqLFS,sad,Lead Me Out Of The Dark,Crown The Empire,0.447,0.472
3yAv8odZcXu8yzKxYgeagf,sad,45,Shinedown,0.215,0.657
48X36HonaPQWssOKksHep2,sad,Temporary Home,Carrie Underwood,0.181,0.354
6gr1b9QdhEkAfGbq07dBSf,sad,Scene Three - Stomach Tied In Knots,Sleeping With Sirens,0.613,0.435
1HyBdd35ssTpPU4Lytz7BI,sad,Broken Strings,James Morrison,0.339,0.719
7eM88DF4yL4hpNnB6oJLnD,sad,Catch Me,Demi Lovato,0.491,0.292
7z0JcZ8PQoAfUaLIXvbyTH,sad,More Than Words,Extreme,0.255,0.144
6bsXYGTHsk49AL8Ez188mi,sad,My Everything,Ariana Grande,0.423,0.265
5fVZC9GiM4e8vu99W0Xf6J,sad,How to Save a Life,The Fray,0.361,0.743
69j0KoPJuwpnbGWrfn7Yll,sad,Picture (feat. Sheryl Crow),Kid Rock,0.376,0.496
6UFhNbE4sLRUoM52kC4Xl4,sad,Wicked Game - Acoustic; Live,Stone Sour,0.273,0.337
4o2iDZT9GRbYZrm4Iie93Y,sad,In Case,Demi Lovato,0.59,0.285
5jclmAX2XQp5G3b6K30UJl,sad,Clairvoyant,The Story So Far,0.137,0.352
1JZZkORheU1RpGqJdZ77WL,sad,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,0.722,0.652
7JcB1XSpmlULBSvnEis6Fc,sad,With Me,Sum 41,0.109,0.852
6gCktK0MtXV9A2KbDuA2du,sad,Castle Walls (feat. Christina Aguilera),T.I.,0.579,0.858
0W29yte3sBxtWB5n40vh2B,sad,Ultraviolence,Lana Del Rey,0.0937,0.515
6w8kjLJDqC5ZTvJW6QJ6m3,sad,Hello,Evanescence,0.0638,0.173
09ZGF6mwJVzw5jxqbtT53E,sad,Hope There's Someone,Antony and the Johnsons,0.0812,0.184
3JvKfv6T31zO0ini8iNItO,sad,Another Love,Tom Odell,0.131,0.537
6xM8oBy40nK1rOd8WmoOPx,sad,Last Request,Paolo Nutini,0.4,0.704
2i8Yi2ciI2XjES4ryCqbqL,sad,Bullet,Hollywood Undead,0.889,0.833
0cWPe8mPRyLMxxe94eRVzs,sad,In the House - In a Heartbeat,John Murphy,0.0354,0.111
3gCDFNnyBoPP5rkBAn8EAR,sad,Give Your Heart a Break,Demi Lovato,0.569,0.695
39Odj4vLKRarATkCA31gaW,sad,Possibility,Various Artists,0.0772,0.311
4rscM81UaDltaPPBC8CZBt,sad,I Drive Your Truck,Lee Brice,0.111,0.653
72po8JKu6e1hLtQ7kGJPg3,sad,Wish You Were Here,Avril Lavigne,0.345,0.866
63EadEcC2ZwLencVf12SmI,sad,Just A Dream - Main,Nelly,0.115,0.748
7EvZucbeXRDEwT4cFpHEi8,sad,Details in the Fabric (feat. James Morrison),Jason Mraz,0.33,0.338
3md1QXAi82tUh1FkJP7K2Y,sad,Happy Ending,MIKA,0.308,0.436
7A5CReD6yWe0rrkJym34QI,sad,Do I,Luke Bryan,0.299,0.691
5Te3EZX8ZlZrRX4hLRPMsn,sad,Lullabies,All Time Low,0.132,0.895
4KSZnP1VFSaytKufyzNbDO,sad,The Power of Love,Gabrielle Aplin,0.214,0.297
1RKZO9wxf0pWOSuw7yq0sd,sad,The Weight,Shawn Mendes,0.333,0.502
60a0Rd6pjrkxjPbaKzXjfq,sad,In the End,Linkin Park,0.4,0.864
0Om9WAB5RS09L80DyOfTNa,sad,Tim McGraw,Taylor Swift,0.425,0.491
0CREZnyuFC3iK4oDeG3Hje,salsa,Tu Sabes Que Yo Se,TIMBALIVE,0.949,0.913
2FKMIqdrzUkkAuSkdLbMCy,salsa,Bamboleo,Celia Cruz,0.68,0.876
5B5Css0JOjyuIjM6RTjGun,salsa,Vuelvo A Nacer,Frankie Ruiz,0.753,0.812
3VYeHKx0qXSoLjaMM2Df7Y,salsa,She Will Be Loved,Rhythms Del Mundo,0.603,0.601
588fZDQv1c7F3iP68Pp3My,salsa,Como Te Hago Entender,Roberto Roena Y Su Apollo Sound,0.875,0.649
65o8SI1kfFAIr0EjXeBRkB,salsa,La Camisa Negra,Juanes,0.968,0.73
6oaN1bjryaRAyNZhDY24HT,salsa,Te Extraño,Various Artists,0.841,0.814
2zvPet05ZhFIGX2dHmb7P2,salsa,Ya No Queda Nada,Various Artists,0.672,0.938
6SFE3MfRIXzyXVKzWIwrIw,salsa,Este Loco Que Te Mira,Marc Anthony,0.676,0.846
767y6p0nJG8xPxPaa84Kxc,salsa,Ven devorame otra vez,Various Artists,0.967,0.75
7EZWSz1IvboLZAZ4eY8UUF,salsa,17 Años,Los Ángeles Azules,0.895,0.57
6yAKBGNbLjxyx4v0WRDFcj,salsa,Nina,Rubén Blades,0.851,0.887
2jlORRYIXNGc2TUWZiMr1B,salsa,Amiga,Maelo Ruiz,0.841,0.825
1bCSKMRPPzOJjUiZam8lzV,salsa,Bobo Tu Te Quedaras,New Swing Sextet,0.78,0.59
5lS0IUUP9YUNVp7t1VPrLc,salsa,Recuerdos,Adolescent's Orquesta,0.787,0.787
0FcjEzIBKeu7R1cg1sJlHg,salsa,La Loma del Tamarindo,El Gran Combo De Puerto Rico,0.939,0.515
57Jg4oOmi5nDxTfgYupXOF,salsa,Tragedia,Marc Anthony,0.955,0.852
6PE7WWdnaXfyC5xXyFv8fD,salsa,Changuiri,Sonora Ponceña,0.914,0.563
65Yb4rNJRPg6Olo4cCdRBJ,salsa,Cui Cui,Roberto Roena,0.951,0.742
5JFLXnWbJ0gsLFalPc5vpH,salsa,Lo Grande Que Es Perdonar,Vico C,0.505,0.842
59vjOUQMejuczyFbaoVsbn,salsa,Mi Libertad - with Special Guest: Voltio,Jerry Rivera,0.884,0.77
0k1hbeZodoEw34FAdbh8xM,salsa,Brujeria,El Gran Combo De Puerto Rico,0.96,0.623
22HTExPWv7s5G06AzFFFpE,salsa,Ella Menea,NG2,0.932,0.911
25nVrNcuYYshr922Vrv2or,salsa,La Sombra,La Sucursal S.A.,0.856,0.759
3RPf0gixcN4fsqBd1ZTam1,salsa,Fiesta,Various Artists,0.961,0.89
2DJbJD7NpSE6rNZelFRGOL,salsa,Hasta Aquí Te Fui Fiel,Various Artists,0.518,0.703
3nBQUOFwVZumOzzSV3h2sw,salsa,La Magia De Tus Besos,Grupo Niche,0.751,0.888
54vVFWhoMG7LMfmRPTqijM,salsa,Anacaona,Cheo Feliciano,0.945,0.701
143u8xXK5BNv5DR4BGXTk7,salsa,Desnúdate Mujer,Jerry Rivera,0.906,0.689
5DsoBEWrN6i38QXOUindW3,salsa,Como Lo Hacen,Frankie Ruiz,0.959,0.84
5IQuANwW5MknNrpmSrmDEF,salsa,Que Me Lo Den En Vida,El Gran Combo De Puerto Rico,0.924,0.879
4o3lGqdTCs9sT649pGbTAE,salsa,La Insaciable,Eddie Santiago,0.803,0.757
0vVkF4i1QBigjfvRpaFamh,salsa,Miserable,Grupo Niche,0.883,0.637
7qhxshJE6xNLg1GXutL8k5,salsa,Bemba Colora,Celia Cruz,0.801,0.792
6dvRYk3hch6cxh81jhKwFD,salsa,Mi Mundo,Luis Enrique,0.782,0.696
0NgQyyChKt3nyD356CQIeY,salsa,Bailando,Jerry Rivera,0.932,0.715
2zinXo0vU1SLBCSN9zwwlj,salsa,Veinte Anos,Buena Vista Social Club,0.576,0.198
33pO6ulKRvVpegrilxhYGp,salsa,La Curita,Aventura,0.683,0.696
6oVwRN6SJEbeEC0LxAeVYd,salsa,No Me Conoces,Marc Anthony,0.68,0.59
1Q8NiatGDc6YgefNwT7Jgu,salsa,Te Perdiste Mi Amor (feat. Prince Royce),Thalia,0.916,0.723
0W8T0KmFflmBNxG2YcPkbC,salsa,Estamos Solos,Rey Ruiz,0.936,0.82
38nwUXEoh0pwVP6sJV19Yz,salsa,Así Eres Tú,Maelo Ruiz,0.673,0.864
35XZCPpur8Bf0v9Et5BACS,salsa,Vino Tinto,Gilberto Santa Rosa,0.964,0.632
59oSEKvJeIs9wzdJjWjAT7,salsa,Tiburón,Rubén Blades,0.837,0.813
5osDKqFfR0nSHkcgxxpnLf,salsa,Pueblo Latino,Spanish Harlem Orchestra,0.957,0.734
5ESFFLanyxL0TYyzPu2HcP,salsa,Marcando la Distancia,Manolito y Su Trabuco,0.928,0.938
5Ll69wG1dLa5Yrk8vo7Ris,salsa,Píntate Los Labios María,David Calzado y su Charanga Habanera,0.813,0.888
428Qg12IuM1ZNE9B94cMxW,salsa,Melao De Cana,Celia Cruz,0.921,0.557
7zOC35cmlI822DsS0HHKlA,salsa,Mary,Joe Arroyo Y La Verdad,0.935,0.642
6jCo1ni2ikRL8DWuegc92I,salsa,Tu Con El,Frankie Ruiz,0.947,0.791
0krI8nIW8Br6xxHOluh1Jv,salsa,Culebra (feat. Sonora Carruseles),Nino Valentino,0.921,0.902
4DP2GpPC1F8tFyGRMY4fbA,salsa,Senor Sereno,Larry Harlow,0.962,0.41
2mnD9OfjkFRVYBtCL53AkJ,salsa,Juan Pachanga,Rubén Blades,0.862,0.713
6fHZOWvumsFiRgThPknxlj,salsa,Lola Lola,David Calzado y su Charanga Habanera,0.648,0.854
3fRIuTih8bzc0vtY9fHhvF,salsa,Talento De Televisión,Willie Colón,0.938,0.796
4pg1CRAajCYbb1q2sZypPf,salsa,Echa Pa'lla (Manos Pa'rriba),Pitbull,0.961,0.806
2lhVsUq1rHc2f7mDHUFMTF,salsa,La Malanga,Eddie Palmieri,0.928,0.769
25gKDYktpgqSQGdxwDoTsh,salsa,Juguete De Nadie,Luisito Ayala Y La Puerto Rican Power,0.915,0.737
0T2YNMt8oiIHpXybPX7v5U,salsa,Don Goyo,El Gran Combo De Puerto Rico,0.807,0.863
1oLlDcrhnt4IrCmm3AHg0Z,salsa,Primero y Que,Grupo Niche,0.906,0.846
16Yfydkbtlg567UctdXImB,salsa,Lejos De Ti,Chiquito Team Band,0.927,0.784
730DopVe8zF4QzQy1iuzoX,salsa,Le Haré Feliz,Víctor Manuelle,0.771,0.814
1R91mvxTbKVXHzcEJLsZDy,salsa,El Sabio,Héctor Lavoe,0.822,0.738
0TjLndVJk03f4fg3hRs7Yz,salsa,Mi Tierra,Gloria Estefan,0.946,0.699
1SyLRZZhkolVL1X9lrwh3J,salsa,Se Busca Un Corazon,Daniel Santacruz,0.934,0.601
1oiq4JgHRc33BzcFBhSuan,salsa,Vagabundo,El Gran Combo De Puerto Rico,0.937,0.667
37bzMS79FS7RjQknm92yQw,salsa,La Guayaba,The Latin Brothers,0.936,0.706
0u8Tj3lQ1LGgCBEyxqSG0N,salsa,Guarare,Ray Barretto,0.78,0.669
